,n,p,k,sigma,lambda,method,time,error,numiters
2911,100,50,5,1,27.28072898514869,LLM,0.012008428573608398,0.03287251898792436,57
2912,100,50,5,1,0,AT,0.028020858764648438,0.043561717633154674,154
2913,100,50,5,1,0,LLM,0.03302311897277832,0.043594775760505494,154
2914,100,50,5,1,25.054478641777944,AT,0.02302837371826172,0.02952484607093155,124
2915,100,50,5,1,25.054478641777944,LLM,0.013010025024414062,0.029958626293651446,61
2916,100,50,5,1,0,AT,0.022016048431396484,0.04426910843042179,125
2917,100,50,5,1,0,LLM,0.027019500732421875,0.04429647015943789,125
2918,100,50,5,1,26.942366567670323,AT,0.022016048431396484,0.03742369884762657,123
2919,100,50,5,1,26.942366567670323,LLM,0.013009309768676758,0.03725186194185745,60
2920,100,50,5,1,0,AT,0.02401900291442871,0.048234718621373726,133
2921,100,50,5,1,0,LLM,0.029021263122558594,0.04823060278207389,133
2922,100,50,5,1,27.38942902386663,AT,0.02301645278930664,0.042970744097201516,123
2923,100,50,5,1,27.38942902386663,LLM,0.013008832931518555,0.04319625604322359,60
2924,100,50,5,1,0,AT,0.022011280059814453,0.0433177363264781,124
2925,100,50,5,1,0,LLM,0.02601933479309082,0.0433174014799843,124
2926,100,50,5,1,33.93710837694076,AT,0.02301192283630371,0.03979129764365658,123
2927,100,50,5,1,33.93710837694076,LLM,0.012008190155029297,0.04078644656214778,59
2928,100,50,5,1,0,AT,0.024012327194213867,0.05069391629402739,133
2929,100,50,5,1,0,LLM,0.02902078628540039,0.0507029694489179,133
2930,100,50,5,1,25.376003410153743,AT,0.024017810821533203,0.03229050421976747,129
2931,100,50,5,1,25.376003410153743,LLM,0.013009071350097656,0.034646161734148306,61
2932,100,50,5,1,0,AT,0.02801799774169922,0.03503269747530394,153
2933,100,50,5,1,0,LLM,0.03303670883178711,0.03501409107741808,154
2934,100,50,5,1,30.247651825913305,AT,0.021999359130859375,0.035190798847442285,122
2935,100,50,5,1,30.247651825913305,LLM,0.013017416000366211,0.036304717073897985,58
2936,100,50,5,1,0,AT,0.023016929626464844,0.041543287997228444,131
2937,100,50,5,1,0,LLM,0.028019428253173828,0.041561140002799896,131
2938,100,50,5,1,22.660135031483296,AT,0.023017168045043945,0.022158389379628707,125
2939,100,50,5,1,22.660135031483296,LLM,0.014009237289428711,0.02203651529588238,66
2940,100,50,5,1,0,AT,0.027020931243896484,0.04695481180568532,147
2941,100,50,5,1,0,LLM,0.03102254867553711,0.04695859766492039,147
2942,100,50,5,1,27.81210226097087,AT,0.0240170955657959,0.02339619497671945,132
2943,100,50,5,1,27.81210226097087,LLM,0.014009475708007812,0.023196827310850418,65
2944,100,50,5,1,0,AT,0.02101302146911621,0.038165908767477046,118
2945,100,50,5,1,0,LLM,0.026018381118774414,0.038162042454449666,118
2946,100,50,5,1,25.56468949502622,AT,0.02301478385925293,0.03134462755000507,123
2947,100,50,5,1,25.56468949502622,LLM,0.01599884033203125,0.0312797104338111,60
2948,100,50,5,1,0,AT,0.029033660888671875,0.04625581995696265,155
2949,100,50,5,1,0,LLM,0.03202247619628906,0.04626180732902917,155
2950,100,50,5,1,22.675500917561294,AT,0.023016691207885742,0.01934972375419165,127
2951,100,50,5,1,22.675500917561294,LLM,0.014009714126586914,0.019496486103613906,66
2952,100,50,5,1,0,AT,0.027015209197998047,0.04866400599966213,146
2953,100,50,5,1,0,LLM,0.0310211181640625,0.04868158302811849,146
2954,100,50,5,1,23.390454069669435,AT,0.025013446807861328,0.023208332464971233,138
2955,100,50,5,1,23.390454069669435,LLM,0.014010190963745117,0.024608626755492684,65
2956,100,50,5,1,0,AT,0.021015644073486328,0.03794687497187251,116
2957,100,50,5,1,0,LLM,0.025017976760864258,0.0379445450968962,116
2958,100,50,5,1,19.02889482621436,AT,0.023017168045043945,0.021418297477980526,127
2959,100,50,5,1,19.02889482621436,LLM,0.013009071350097656,0.02119158232339638,60
2960,100,50,5,1,0,AT,0.025029420852661133,0.04861247306043707,141
2961,100,50,5,1,0,LLM,0.030021190643310547,0.0486252936953174,141
2962,100,50,5,1,25.67089248647776,AT,0.0220029354095459,0.032892839235337576,126
2963,100,50,5,1,25.67089248647776,LLM,0.015012502670288086,0.03133958746233115,68
2964,100,50,5,1,0,AT,0.025017499923706055,0.04161902218844949,141
2965,100,50,5,1,0,LLM,0.02902054786682129,0.04161162920814544,140
2966,100,50,5,1,26.20600411058979,AT,0.02501845359802246,0.03074172816466191,137
2967,100,50,5,1,26.20600411058979,LLM,0.012008905410766602,0.03145253084030993,58
2968,100,50,5,1,0,AT,0.02702021598815918,0.04010472656328917,155
2969,100,50,5,1,0,LLM,0.03302192687988281,0.040092296387450266,155
2970,100,50,5,1,27.673890932125218,AT,0.022011756896972656,0.024245055994987164,121
2971,100,50,5,1,27.673890932125218,LLM,0.014009475708007812,0.025624788014846037,65
2972,100,50,5,1,0,AT,0.0240175724029541,0.03230127284873266,131
2973,100,50,5,1,0,LLM,0.028019428253173828,0.032300281683363664,131
2974,100,50,5,1,25.648737960461016,AT,0.0220029354095459,0.021298245236290637,121
2975,100,50,5,1,25.648737960461016,LLM,0.014023065567016602,0.021791094185346915,64
2976,100,50,5,1,0,AT,0.024017810821533203,0.035584104657134706,132
2977,100,50,5,1,0,LLM,0.028020143508911133,0.035573236859155186,132
2978,100,50,5,1,25.963471129402297,AT,0.02201104164123535,0.02863741970989604,122
2979,100,50,5,1,25.963471129402297,LLM,0.014010429382324219,0.02925093890077316,68
2980,100,50,5,1,0,AT,0.023016691207885742,0.047275014360819066,129
2981,100,50,5,1,0,LLM,0.027019262313842773,0.04726264253284326,129
2982,100,50,5,1,32.37347588280095,AT,0.020009756088256836,0.04497778836155142,110
2983,100,50,5,1,32.37347588280095,LLM,0.012008428573608398,0.04486380366704325,58
2984,100,50,5,1,0,AT,0.022013425827026367,0.043275033134661564,124
2985,100,50,5,1,0,LLM,0.026018381118774414,0.04330788305962603,124
2986,100,50,5,1,27.756789252914793,AT,0.0240175724029541,0.03408603314101417,129
2987,100,50,5,1,27.756789252914793,LLM,0.013009786605834961,0.033658416668006286,63
2988,100,50,5,1,0,AT,0.023016929626464844,0.04131927350873057,130
2989,100,50,5,1,0,LLM,0.027019262313842773,0.04131627763578749,130
2990,100,50,5,1,17.97077699174442,AT,0.021001815795898438,0.022728946687716252,111
2991,100,50,5,1,17.97077699174442,LLM,0.013018131256103516,0.021885872372592114,63
2992,100,50,5,1,0,AT,0.025017738342285156,0.035339847797996815,137
2993,100,50,5,1,0,LLM,0.029021739959716797,0.03533345064783119,137
2994,100,50,5,1,30.117580605342805,AT,0.024013280868530273,0.030976008372815098,130
2995,100,50,5,1,30.117580605342805,LLM,0.011994361877441406,0.031104547024511483,55
2996,100,50,5,1,0,AT,0.025017499923706055,0.05814098374505999,142
2997,100,50,5,1,0,LLM,0.030020952224731445,0.05812766197588309,142
2998,100,50,5,1,27.17073709728331,AT,0.028020381927490234,0.03430250593753242,150
2999,100,50,5,1,27.17073709728331,LLM,0.012008428573608398,0.035475004645255145,58
3000,100,50,5,1,0,AT,0.023015737533569336,0.038478360241191244,127
3001,100,50,5,1,0,LLM,0.028020858764648438,0.03846489631846442,127
3002,100,50,5,1,20.12858410494793,AT,0.02401590347290039,0.02164580773083742,130
3003,100,50,5,1,20.12858410494793,LLM,0.014010190963745117,0.021938030719595165,63
3004,100,50,5,1,0,AT,0.02503061294555664,0.04229816001897631,142
3005,100,50,5,1,0,LLM,0.030020952224731445,0.04229478191035559,143
3006,100,50,5,1,23.650149274314245,AT,0.022016286849975586,0.033445610705537365,118
3007,100,50,5,1,23.650149274314245,LLM,0.01300954818725586,0.03380014805189565,63
3008,100,50,5,1,0,AT,0.027019500732421875,0.04556971343840245,153
3009,100,50,5,1,0,LLM,0.033023834228515625,0.04556462675929684,153
3010,100,50,5,1,27.9458449097881,AT,0.021015167236328125,0.025846015197434367,114
3011,100,50,5,1,27.9458449097881,LLM,0.013008832931518555,0.027382721723478158,60
3012,100,50,5,1,0,AT,0.02401280403137207,0.03955741993739816,133
3013,100,50,5,1,0,LLM,0.028020143508911133,0.03955782057978195,133
3014,100,50,5,1,23.6649843375013,AT,0.02201247215270996,0.027468221365679682,116
3015,100,50,5,1,23.6649843375013,LLM,0.014009237289428711,0.02640492916969356,67
3016,100,50,5,1,0,AT,0.021014690399169922,0.04599784182236422,118
3017,100,50,5,1,0,LLM,0.026003360748291016,0.04599225573820772,118
3018,100,50,5,1,19.84119856449637,AT,0.022016286849975586,0.02096076553897029,119
3019,100,50,5,1,19.84119856449637,LLM,0.013009071350097656,0.020237714537405884,61
3020,100,50,5,1,0,AT,0.02401256561279297,0.03932783026341515,137
3021,100,50,5,1,0,LLM,0.02902078628540039,0.03932791086666842,137
3022,100,50,5,1,27.3505673887916,AT,0.0220186710357666,0.028721068557052906,123
3023,100,50,5,1,27.3505673887916,LLM,0.013008594512939453,0.02946775744497754,59
3024,100,50,5,1,0,AT,0.024017333984375,0.04883573502564487,135
3025,100,50,5,1,0,LLM,0.02902078628540039,0.04883265890806987,135
3026,100,50,5,1,25.4810114325749,AT,0.022015810012817383,0.03549658024529446,118
3027,100,50,5,1,25.4810114325749,LLM,0.01300954818725586,0.03581084384633648,61
3028,100,50,5,1,0,AT,0.02701592445373535,0.05101806252056304,150
3029,100,50,5,1,0,LLM,0.033022403717041016,0.05102229571891614,150
3030,100,50,5,1,25.55221813622663,AT,0.024017333984375,0.027578649670202054,130
3031,100,50,5,1,25.55221813622663,LLM,0.013009071350097656,0.028779531380461604,62
3032,100,50,5,1,0,AT,0.02601456642150879,0.039075623072248475,146
3033,100,50,5,1,0,LLM,0.03201127052307129,0.03906886954520933,146
3034,100,50,5,1,26.683416188369144,AT,0.023015499114990234,0.0391813900114585,129
3035,100,50,5,1,26.683416188369144,LLM,0.014010429382324219,0.04035071031856579,56
3036,100,50,5,1,0,AT,0.025017499923706055,0.037867544947042274,134
3037,100,50,5,1,0,LLM,0.029019594192504883,0.03786453049165736,134
3038,100,50,5,1,16.754408618596145,AT,0.02201557159423828,0.019817698502476434,116
3039,100,50,5,1,16.754408618596145,LLM,0.01302194595336914,0.019396268341226975,62
3040,100,50,5,1,0,AT,0.02101302146911621,0.0410465449798052,118
3041,100,50,5,1,0,LLM,0.026016712188720703,0.04105249122789588,118
3042,100,50,5,1,23.50268371392392,AT,0.023012161254882812,0.02957053860768456,125
3043,100,50,5,1,23.50268371392392,LLM,0.013009071350097656,0.029228271742439055,59
3044,100,50,5,1,0,AT,0.020014524459838867,0.045237144819280595,110
3045,100,50,5,1,0,LLM,0.02301621437072754,0.04523584785745256,110
3046,100,50,5,1,30.014777284744728,AT,0.02201557159423828,0.04938248374755956,121
3047,100,50,5,1,30.014777284744728,LLM,0.014009952545166016,0.0503604270095207,64
3048,100,50,5,1,0,AT,0.025017499923706055,0.044798626711852356,138
3049,100,50,5,1,0,LLM,0.02902054786682129,0.04478997050301427,138
3050,100,50,5,1,23.884831527251848,AT,0.02501821517944336,0.020983206872052077,136
3051,100,50,5,1,23.884831527251848,LLM,0.014009714126586914,0.020740617984602475,66
3052,100,50,5,1,0,AT,0.021014690399169922,0.04409026821590939,122
3053,100,50,5,1,0,LLM,0.02601933479309082,0.04406755292496006,122
3054,100,50,5,1,24.79921732548549,AT,0.021015167236328125,0.02841926493664823,114
3055,100,50,5,1,24.79921732548549,LLM,0.014010190963745117,0.029919093360859565,64
3056,100,50,5,1,0,AT,0.024013280868530273,0.03394860825980579,130
3057,100,50,5,1,0,LLM,0.028019428253173828,0.03394175141045773,130
3058,100,50,5,1,27.86952596019714,AT,0.021010875701904297,0.02922077027900994,114
3059,100,50,5,1,27.86952596019714,LLM,0.014010429382324219,0.030441989329334795,63
3060,100,50,5,1,0,AT,0.03002166748046875,0.03514055072971733,164
3061,100,50,5,1,0,LLM,0.035024404525756836,0.035109548774844845,163
3062,100,50,5,1,27.22369638251031,AT,0.0230104923248291,0.0262707553771433,125
3063,100,50,5,1,27.22369638251031,LLM,0.014010429382324219,0.025790977380047684,64
3064,100,50,5,1,0,AT,0.02501535415649414,0.04964276429494082,138
3065,100,50,5,1,0,LLM,0.02902078628540039,0.049637887306397115,138
3066,100,50,5,1,22.59743317260646,AT,0.02201080322265625,0.03077930826947629,120
3067,100,50,5,1,22.59743317260646,LLM,0.013009309768676758,0.0293374929845234,63
3068,100,50,5,1,0,AT,0.024013042449951172,0.04244380408243957,129
3069,100,50,5,1,0,LLM,0.027019262313842773,0.042456907784200845,129
3070,100,50,5,1,21.969634092197094,AT,0.02101612091064453,0.0223246319698415,117
3071,100,50,5,1,21.969634092197094,LLM,0.012008428573608398,0.02240947654658261,57
3072,100,50,5,1,0,AT,0.0210111141204834,0.040834394009054684,117
3073,100,50,5,1,0,LLM,0.025017261505126953,0.040838174804261475,117
3074,100,50,5,1,24.890406038717163,AT,0.022011756896972656,0.023344775287813185,123
3075,100,50,5,1,24.890406038717163,LLM,0.013008594512939453,0.02449085183414421,60
3076,100,50,5,1,0,AT,0.02501702308654785,0.04233371246869909,132
3077,100,50,5,1,0,LLM,0.02801966667175293,0.04232862920885451,132
3078,100,50,5,1,26.888179308443704,AT,0.022011518478393555,0.02460148504778807,122
3079,100,50,5,1,26.888179308443704,LLM,0.014009952545166016,0.025350385968831674,63
3080,100,50,5,1,0,AT,0.02401280403137207,0.05504700608986281,134
3081,100,50,5,1,0,LLM,0.02902054786682129,0.0550528093113941,134
3082,100,50,5,1,31.804227876903315,AT,0.020014286041259766,0.0336828237833488,111
3083,100,50,5,1,31.804227876903315,LLM,0.01300954818725586,0.03385468109174815,59
3084,100,50,5,1,0,AT,0.024013042449951172,0.043153470467003976,130
3085,100,50,5,1,0,LLM,0.02701854705810547,0.043173809561557745,130
3086,100,50,5,1,30.308911181215226,AT,0.02301168441772461,0.03117022292693979,122
3087,100,50,5,1,30.308911181215226,LLM,0.013009071350097656,0.03041611686882717,63
3088,100,50,5,1,0,AT,0.022011995315551758,0.042879776982626704,123
3089,100,50,5,1,0,LLM,0.02601909637451172,0.04287976804642838,123
3090,100,50,5,1,30.063219074803975,AT,0.02201223373413086,0.03279421797612272,121
3091,100,50,5,1,30.063219074803975,LLM,0.014009237289428711,0.033805787218978936,63
3092,100,50,5,1,0,AT,0.028020381927490234,0.04231892384505978,152
3093,100,50,5,1,0,LLM,0.032022953033447266,0.04230998733615278,152
3094,100,50,5,1,17.24430789091427,AT,0.02401280403137207,0.014086844547494733,129
3095,100,50,5,1,17.24430789091427,LLM,0.01300954818725586,0.012440149771997427,61
3096,100,50,5,1,0,AT,0.022011756896972656,0.046128983877618164,119
3097,100,50,5,1,0,LLM,0.025017738342285156,0.046125172455321495,119
3098,100,50,5,1,28.294506657288622,AT,0.02300429344177246,0.026244512730561723,126
3099,100,50,5,1,28.294506657288622,LLM,0.015022516250610352,0.02637944508632422,67
3100,100,50,5,1,0,AT,0.022012710571289062,0.03813874365059556,123
3101,100,50,5,1,0,LLM,0.027007102966308594,0.03814083316518249,123
3102,100,50,5,1,29.983179455748527,AT,0.021014928817749023,0.03999261329836244,117
3103,100,50,5,1,29.983179455748527,LLM,0.012008190155029297,0.04067351282924877,55
3104,100,50,5,1,0,AT,0.022003889083862305,0.0497120733293117,117
3105,100,50,5,1,0,LLM,0.02502918243408203,0.04970095316252202,117
3106,100,50,5,1,37.58546922896185,AT,0.018013477325439453,0.035035500513731416,100
3107,100,50,5,1,37.58546922896185,LLM,0.01300954818725586,0.03557845214024427,58
3108,100,50,5,1,0,AT,0.02401280403137207,0.04906656072075324,134
3109,100,50,5,1,0,LLM,0.029020309448242188,0.04906224538117952,134
3110,100,50,5,1,22.445810043595525,AT,0.023015975952148438,0.027049588200336202,129
3111,100,50,5,1,22.445810043595525,LLM,0.014009952545166016,0.02614485398751611,63
3112,100,50,5,1,0,AT,0.0280153751373291,0.05311935795623234,152
3113,100,50,5,1,0,LLM,0.03202390670776367,0.0530897691744944,153
3114,100,50,5,1,27.203257036204665,AT,0.02301764488220215,0.020294772637455962,125
3115,100,50,5,1,27.203257036204665,LLM,0.014009237289428711,0.019888868177100342,63
3116,100,50,5,1,0,AT,0.028003454208374023,0.04090769596747924,129
3117,100,50,5,1,0,LLM,0.02703070640563965,0.04091333928623364,129
3118,100,50,5,1,31.058154855268967,AT,0.02301168441772461,0.029700821231954617,125
3119,100,50,5,1,31.058154855268967,LLM,0.015010595321655273,0.029095714840373127,68
3120,100,50,5,1,0,AT,0.026014328002929688,0.05499565761788067,143
3121,100,50,5,1,0,LLM,0.03002142906188965,0.05498471189831754,143
3122,100,50,5,1,36.932800310251594,AT,0.019008874893188477,0.048388990030720766,105
3123,100,50,5,1,36.932800310251594,LLM,0.013009071350097656,0.04862329855035952,61
3124,100,50,5,1,0,AT,0.021015405654907227,0.04343314582426879,118
3125,100,50,5,1,0,LLM,0.02501702308654785,0.04345768567781648,118
3126,100,50,5,1,25.45726396297258,AT,0.022011280059814453,0.02053015491232868,122
3127,100,50,5,1,25.45726396297258,LLM,0.013009071350097656,0.019968433189321688,60
3128,100,50,5,1,0,AT,0.02501821517944336,0.05100349480461095,137
3129,100,50,5,1,0,LLM,0.02902078628540039,0.05099150872123394,137
3130,100,50,5,1,26.861670728787004,AT,0.02201533317565918,0.029364223944740576,122
3131,100,50,5,1,26.861670728787004,LLM,0.014010429382324219,0.029768513506443675,63
3132,100,50,5,1,0,AT,0.025018692016601562,0.043211144509799654,141
3133,100,50,5,1,0,LLM,0.03002142906188965,0.04329822450145638,141
3134,100,50,5,1,36.05983545052333,AT,0.022016048431396484,0.028566524427389616,122
3135,100,50,5,1,36.05983545052333,LLM,0.013010025024414062,0.02871445262758188,58
3136,100,50,5,1,0,AT,0.021010875701904297,0.050444804886419226,115
3137,100,50,5,1,0,LLM,0.024016857147216797,0.05042748062382033,115
3138,100,50,5,1,29.371492976572235,AT,0.025017976760864258,0.03136435952257109,134
3139,100,50,5,1,29.371492976572235,LLM,0.013010740280151367,0.030804310523264947,63
3140,100,50,5,1,0,AT,0.02001476287841797,0.038192450412953514,109
3141,100,50,5,1,0,LLM,0.023016691207885742,0.03821150795668124,109
3142,100,50,5,1,24.38740007736543,AT,0.019013166427612305,0.03184505844101966,105
3143,100,50,5,1,24.38740007736543,LLM,0.013010263442993164,0.03360861513512624,59
3144,100,50,5,1,0,AT,0.024017333984375,0.03086794972504542,133
3145,100,50,5,1,0,LLM,0.029033899307250977,0.03086022019534002,133
3146,100,50,5,1,26.994259668008993,AT,0.025012731552124023,0.023788479951067844,135
3147,100,50,5,1,26.994259668008993,LLM,0.01300954818725586,0.024143694209204713,55
3148,100,50,5,1,0,AT,0.028020858764648438,0.047939854369548,153
3149,100,50,5,1,0,LLM,0.03402376174926758,0.047927806066972806,153
3150,100,50,5,1,19.280631045233974,AT,0.02301645278930664,0.011838781169172044,125
3151,100,50,5,1,19.280631045233974,LLM,0.014009475708007812,0.011640142366752112,65
3152,100,50,5,1,0,AT,0.02501368522644043,0.03186716925034032,139
3153,100,50,5,1,0,LLM,0.031021595001220703,0.03184570302628335,140
3154,100,50,5,1,18.315313542254522,AT,0.02301621437072754,0.020461351062514163,120
3155,100,50,5,1,18.315313542254522,LLM,0.014009952545166016,0.01996741681000763,64
3156,100,50,5,1,0,AT,0.029021263122558594,0.04648959450364038,160
3157,100,50,5,1,0,LLM,0.034023284912109375,0.046488232644225636,160
3158,100,50,5,1,29.655008524354336,AT,0.023010730743408203,0.032597989601414565,125
